7641	Id	ProductId	CustomerId		DateCreated
	1363	21	31	30099
	1364	17	177	31425
	1365	13	228	6755
	1366	9	196	11569
	1367	28	280	24627
	1368	27	55	15821
	1369	9	103	12363
	1370	26	248	16049
	1371	1	13	17535
	1372	16	38	8140
	1373	3	174	27411
	1374	8	278	6752
	1375	9	7	1593
	1376	25	258	8041
	1377	17	211	14909
	1378	3	35	17743
	1379	16	275	18874
	1380	13	77	26285
	1381	9	149	373
	1382	14	221	18201
	1383	15	272	23978
	1384	15	100	29738
	1385	17	181	20719
	1386	12	277	2098
	1387	7	41	22781
	1388	23	128	16742
	1389	23	85	26623
	1390	1	269	23406
	1391	5	128	10545
	1392	5	166	4746
	1393	18	228	24057
	1394	9	136	32468
	1395	0	55	3269
	1396	28	121	23370
	1397	26	119	3402
	1398	3	35	8099
	1399	2	181	13820
	1400	10	230	25879
	1401	27	56	7383
	1402	11	275	11685
	1403	26	128	4563
	1404	3	56	8835
	1405	18	208	17301
	1406	2	225	2483
	1407	9	253	28479
	1408	28	275	23540
	1409	17	105	8809
	1410	5	189	23432
	1411	17	0	683
	1412	28	219	8588
	1413	17	273	20545
	1414	26	207	6858
	1415	4	206	432
	1416	23	217	11863
	1417	14	1	29811
	1418	0	94	5974
	1419	22	240	21270
	1420	28	280	10421
	1421	5	97	2900
	1422	28	254	3274
	1423	11	164	3851
	1424	26	123	27658
	1425	13	37	12572
	1426	19	119	3416
	1427	6	2	19361
	1428	11	155	18340
	1429	25	196	3833
	1430	10	11	20425
	1431	14	155	29069
	1432	15	163	24300
	1433	1	271	18033
	1434	12	16	11471
	1435	14	217	5406
	1436	11	44	5840
	1437	15	12	30460
	1438	22	130	22415
	1439	19	296	3963
	1440	10	43	15472
	1441	11	67	14817
	1442	7	216	7534
	1443	17	4	21537
	1444	0	247	20742
	1445	29	269	12369
	1446	17	261	14619
	1447	18	127	16027
	1448	19	184	10011
	1449	2	55	32705
	1450	26	58	1244
	1451	21	156	21634
	1452	2	220	15591
	1453	26	234	22668
	1454	28	177	6173
	1455	29	156	14264
	1456	12	88	7
	1457	14	34	25288
	1458	16	140	7221
	1459	12	180	17632
	1460	9	159	26214
	1461	7	27	11623
	1462	19	22	25723
	1463	21	144	6688
	1464	24	169	2149
	1465	28	143	31634
	1466	6	41	5512
	1467	4	103	538
	1468	10	108	10316
	1469	9	268	3137
	1470	9	197	26574
	1471	2	247	32551
	1472	14	210	21237
	1473	7	132	14366
	1474	8	261	20825
	1475	12	135	29397
	1476	2	202	1461
	1477	9	83	412
	1478	15	104	8931
	1479	6	294	7587
	1480	16	124	1422
	1481	22	96	29522
	1482	15	165	25630
	1483	4	5	29435
	1484	24	5	21395
	1485	4	80	26780
	1486	23	14	31549
	1487	18	285	32112
	1488	11	264	27290
	1489	7	194	7284
	1490	8	90	27587
	1491	25	114	20280
	1492	15	6	12840
	1493	28	174	6797
	1494	21	141	14480
	1495	19	128	15084
	1496	23	209	21145
	1497	14	81	28337
	1498	28	209	13608
	1499	10	230	20606
	1500	26	184	22158
	1501	3	293	11868
	1502	21	106	21062
	1503	3	191	23162
	1504	28	141	17819
	1505	27	150	14488
	1506	14	58	12704
	1507	15	97	22400
	1508	28	59	9265
	1509	13	124	18458
	1510	1	62	3324
	1511	19	272	11264
	1512	8	9	1224
	1513	12	286	13213
	1514	18	236	15474
	1515	20	256	2104
	1516	9	255	5713
	1517	19	142	30846
	1518	12	281	26627
	1519	0	238	15979
	1520	1	8	23514
	1521	14	6	27545
	1522	9	149	12378
	1523	0	15	1379
	1524	13	240	31107
	1525	26	291	11362
	1526	22	285	23265
	1527	21	153	25384
	1528	14	267	17056
	1529	4	5	13895
	1530	18	68	19719
	1531	13	259	15361
	1532	28	9	29998
	1533	17	27	11332
	1534	24	145	25296
	1535	27	47	16811
	1536	10	112	20091
	1537	27	11	15046
	1538	13	136	27805
	1539	4	243	16088
	1540	20	59	25872
	1541	5	127	11204
	1542	4	268	24636
	1543	18	291	31467
	1544	15	124	29666
	1545	14	98	2331
	1546	27	49	2354
	1547	0	33	12785
	1548	22	54	697
	1549	19	297	26922
	1550	26	70	17479
	1551	4	235	23777
	1552	14	187	6112
	1553	13	66	16814
	1554	16	89	4690
	1555	22	115	17943
	1556	15	196	24333
	1557	5	263	23775
	1558	25	172	3654
	1559	27	241	9742
	1560	10	66	29074
	1561	14	43	19659
	1562	15	258	4733
	1563	9	73	17501
	1564	12	19	11205
	1565	3	209	30961
	1566	13	39	6467
	1567	3	239	22772
	1568	13	286	15276
	1569	7	88	8737
	1570	7	276	9382
	1571	24	16	10647
	1572	24	174	21740
	1573	27	126	30866
	1574	14	167	14716
	1575	20	257	8090
	1576	29	41	13811
	1577	18	287	8260
	1578	1	206	14772
	1579	5	74	20958
	1580	7	289	27236
	1581	2	145	16280
	1582	19	10	10720
	1583	27	236	16139
	1584	2	290	30403
	1585	12	86	29740
	1586	14	270	11779
	1587	6	299	13326
	1588	10	251	22880
	1589	9	202	18940
	1590	29	200	18839
	1591	10	111	6869
	1592	29	118	3208
	1593	16	38	4278
	1594	27	43	12001
	1595	1	108	11593
	1596	12	81	30186
	1597	28	269	11100
	1598	23	90	10617
	1599	8	128	18572
	1600	3	7	28487
	1601	5	60	13856
	1602	20	52	28692
	1603	14	244	23668
	1604	25	175	21597
	1605	8	147	7803
	1606	12	138	27027
	1607	20	278	13126
	1608	7	244	16916
	1609	0	183	2447
	1610	23	297	12625
	1611	14	213	3511
	1612	3	176	29417
	1613	22	114	9407
	1614	20	107	26280
	1615	28	134	20255
	1616	18	49	25755
	1617	28	286	15499
	1618	10	248	5060
	1619	28	238	13823
	1620	26	172	13076
	1621	13	216	13744
	1622	2	35	14252
	1623	28	56	23733
	1624	29	184	21657
	1625	4	275	17535
	1626	1	243	16269
	1627	3	84	32381
	1628	0	28	9013
	1629	11	269	32381
	1630	4	107	31560
	1631	14	109	15531
	1632	16	133	24418
	1633	24	225	8764
	1634	14	230	22846
	1635	7	139	24614
	1636	17	167	6137
	1637	1	244	12664
	1638	27	172	30043
	1639	25	160	21288
	1640	8	299	9052
	1641	18	28	14709
	1642	23	108	18272
	1643	19	29	20276
	1644	0	164	5601
	1645	18	96	26007
	1646	0	38	31861
	1647	0	228	31574
	1648	7	283	24960
	1649	23	97	14402
	1650	28	263	18414
	1651	19	156	30370
	1652	19	32	2752
	1653	29	205	1524
	1654	29	23	14172
	1655	4	203	2790
	1656	18	240	7902
	1657	26	223	3743
	1658	28	206	21975
	1659	6	246	945
	1660	23	159	22335
	1661	0	94	20811
	1662	11	139	10889
	1663	2	114	25993
	1664	16	206	5655
	1665	10	185	30188
	1666	9	197	24190
	1667	22	38	359
	1668	4	217	10330
	1669	14	299	27009
	1670	11	299	5546
	1671	12	217	8310
	1672	4	157	30947
	1673	26	275	2157
	1674	14	145	18235
	1675	9	91	17421
	1676	20	37	8418
	1677	20	142	29465
	1678	4	224	8480
	1679	4	286	13801
	1680	21	24	395
	1681	14	33	26826
	1682	18	283	17113
	1683	8	297	25774
	1684	8	99	21244
	1685	10	200	17599
	1686	19	147	23424
	1687	15	148	18592
	1688	13	273	21614
	1689	16	20	31118
	1690	18	32	30488
	1691	7	53	19613
	1692	22	139	2463
	1693	20	196	9919
	1694	3	8	1812
	1695	16	47	30558
	1696	22	150	12670
	1697	18	258	9385
	1698	11	200	29226
	1699	14	160	20718
	1700	1	97	25111
	1701	10	289	8845
	1702	13	90	14169
	1703	15	133	16490
	1704	15	116	30145
	1705	22	192	13040
	1706	9	6	28728
	1707	2	85	24058
	1708	20	6	13702
	1709	5	2	25149
	1710	12	191	16001
	1711	7	77	29967
	1712	2	253	27859
	1713	26	48	13210
	1714	15	100	28893
	1715	28	258	13021
	1716	9	140	21088
	1717	3	27	8201
	1718	22	263	27376
	1719	4	127	15643
	1720	29	92	29281
	1721	22	54	29635
	1722	0	14	7335
	1723	15	186	11513
	1724	29	32	1517
	1725	19	219	9681
	1726	6	80	5313
	1727	14	113	10850
	1728	5	270	25517
	1729	21	38	1515
	1730	0	41	31387
	1731	28	146	9075
	1732	27	173	30153
	1733	11	253	23700
	1734	8	121	31552
	1735	13	258	23610
	1736	25	257	24847
	1737	28	18	22901
	1738	16	146	30128
	1739	9	21	21171
	1740	0	151	18789
	1741	14	46	27642
	1742	20	173	29295
	1743	23	76	13055
	1744	15	202	24432
	1745	29	74	25131
	1746	0	162	12881
	1747	8	91	22502
	1748	23	23	9093
	1749	2	104	27084
	1750	10	70	24708
	1751	22	77	5007
	1752	0	184	2511
	1753	3	295	20407
	1754	4	170	13278
	1755	17	48	15486
	1756	20	233	27585
	1757	17	34	6520
	1758	7	290	2920
	1759	11	187	15053
	1760	29	89	29374
	1761	12	297	21801
	1762	21	283	21033
	1763	2	23	4526
	1764	28	211	26631
	1765	27	93	15247
	1766	16	279	13879
	1767	22	182	8480
	1768	29	275	5604
	1769	21	147	117
	1770	14	109	32507
	1771	22	295	7152
	1772	20	54	9749
	1773	7	179	27977
	1774	27	245	3780
	1775	21	227	28147
	1776	10	82	10619
	1777	27	293	8692
	1778	17	142	23439
	1779	29	30	3713
	1780	14	46	13570
	1781	3	43	6142
	1782	28	42	27412
	1783	9	205	31540
	1784	20	122	16337
	1785	27	249	17377
	1786	11	73	7699
	1787	13	59	22242
	1788	3	270	11956
	1789	14	42	28844
	1790	17	117	22240
	1791	24	50	26839
	1792	2	44	14537
	1793	8	53	12764
	1794	11	74	18220
	1795	13	3	30807
	1796	14	175	4457
	1797	12	235	1910
	1798	9	190	28950
	1799	14	297	16467
	1800	12	150	856
	1801	7	73	4200
	1802	11	67	10097
	1803	16	218	30570
	1804	25	89	26928
	1805	18	0	26401
	1806	0	122	6486
	1807	11	242	10274
	1808	5	22	12043
	1809	29	192	1134
	1810	7	202	13549
	1811	16	33	21862
	1812	2	42	18799
	1813	24	258	17559
	1814	5	290	28023
	1815	20	120	10051
	1816	15	158	19838
	1817	2	274	27322
	1818	0	156	12447
	1819	6	291	7134
	1820	5	236	5725
	1821	16	40	15974
	1822	24	115	5890
	1823	5	80	30905
	1824	24	187	9188
	1825	5	68	8059
	1826	11	90	7164
	1827	20	154	30758
	1828	18	198	7815
	1829	22	204	11328
	1830	10	153	26804
	1831	28	297	28427
	1832	7	12	11396
	1833	2	209	21957
	1834	14	112	32361
	1835	26	158	26327
	1836	15	200	1102
	1837	16	35	32379
	1838	0	294	19454
	1839	1	106	26563
	1840	23	134	26680
	1841	14	174	32529
	1842	15	264	31428
	1843	4	143	28493
	1844	10	74	30565
	1845	23	216	11664
	1846	26	102	32391
	1847	13	68	20210
	1848	2	227	32750
	1849	20	168	17081
	1850	5	73	13530
	1851	0	141	28459
	1852	9	159	15957
	1853	9	282	14750
	1854	15	175	8102
	1855	24	263	12969
	1856	16	21	13865
	1857	20	252	1407
	1858	11	163	1776
	1859	6	129	30163
	1860	28	76	4090
	1861	12	216	14822
	1862	0	177	3562
	1863	11	180	26240
	1864	15	67	10367
	1865	26	179	261
	1866	24	228	1853
	1867	17	135	12272
	1868	16	296	15621
	1869	4	270	31822
	1870	3	56	5268
	1871	16	239	14096
	1872	14	77	24859
	1873	24	252	27476
	1874	5	70	23916
	1875	26	56	25327
	1876	6	203	10619
	1877	27	184	13537
	1878	22	139	26906
	1879	19	135	11642
	1880	19	114	14394
	1881	11	144	11863
	1882	17	206	26652
	1883	20	88	30847
	1884	22	262	5682
	1885	22	120	15691
	1886	22	197	30884
	1887	4	23	25312
	1888	25	31	1455
	1889	10	187	12127
	1890	17	17	12897
	1891	16	199	6679
	1892	8	72	14937
	1893	14	19	25695
	1894	26	208	1424
	1895	23	281	25577
	1896	3	275	8801
	1897	7	183	9887
	1898	19	223	14659
	1899	28	190	23662
	1900	25	84	11503
	1901	28	22	19859
	1902	14	280	5360
	1903	9	295	9280
	1904	6	191	14794
	1905	24	182	1711
	1906	12	90	316
	1907	24	21	31490
	1908	10	160	7753
	1909	8	155	24705
	1910	27	235	11273
	1911	16	105	532
	1912	14	186	27513
	1913	15	225	29708
	1914	5	21	31677
	1915	22	264	9108
	1916	29	270	24974
	1917	17	36	18534
	1918	22	89	24020
	1919	3	214	22935
	1920	17	180	15503
	1921	3	170	19604
	1922	16	32	15527
	1923	9	125	20904
	1924	26	279	17980
	1925	29	52	932
	1926	26	135	10366
	1927	27	173	10368
	1928	2	145	22851
	1929	3	165	16140
	1930	28	97	32724
	1931	13	150	14855
	1932	16	274	16803
	1933	1	267	834
	1934	25	142	8938
	1935	4	68	16779
	1936	0	37	9824
	1937	24	268	29339
	1938	17	83	32398
	1939	27	141	17983
	1940	25	71	26727
	1941	23	49	23145
	1942	13	31	31275
	1943	29	32	4086
	1944	22	223	8899
	1945	8	45	15951
	1946	21	148	5396
	1947	25	58	8224
	1948	29	238	14337
	1949	9	68	32230
	1950	26	299	16141
	1951	14	98	27396
	1952	6	21	6368
	1953	8	76	28821
	1954	1	112	14362
	1955	26	285	19775
	1956	29	56	12348
	1957	1	153	5037
	1958	28	86	908
	1959	13	27	31101
	1960	11	232	8252
	1961	24	16	9923
	1962	29	138	14920
	1963	7	27	23157
	1964	6	267	15546
	1965	29	245	21074
	1966	23	162	18521
	1967	21	153	9513
	1968	1	19	28402
	1969	20	258	13456
	1970	18	96	25016
	1971	4	173	5983
	1972	26	28	28270
	1973	24	286	28816
	1974	17	211	14938
	1975	19	246	7770
	1976	6	195	31537
	1977	1	150	7064
	1978	22	138	19834
	1979	28	241	25053
	1980	23	23	1313
	1981	9	21	9412
	1982	4	83	16424
	1983	26	107	28513
	1984	2	250	27834
	1985	29	127	4827
	1986	27	218	11026
	1987	23	277	405
	1988	18	132	18672
	1989	7	16	13425
	1990	26	266	22417
	1991	18	55	8214
	1992	17	245	24164
	1993	17	137	7741
	1994	25	294	15350
	1995	7	154	4975
	1996	21	237	13259
	1997	26	188	5052
	1998	23	64	17174
	1999	25	151	26963
	2000	9	128	28570
	2001	24	107	13830
	2002	8	71	11027
	2003	26	55	1304
	2004	24	293	27381
	2005	24	273	5359
	2006	12	132	1900
	2007	24	107	30839
	2008	16	244	9690
	2009	13	165	32353
	2010	25	267	12871
	2011	3	173	8322
	2012	20	45	2184
	2013	13	159	10232
	2014	9	69	14589
	2015	28	207	17125
	2016	16	46	7733
	2017	2	217	3806
	2018	14	268	4070
	2019	21	289	10080
	2020	13	162	13553
	2021	19	70	10728
	2022	11	217	6502
	2023	6	237	27012
	2024	4	136	3796
	2025	14	276	18930
	2026	25	134	19512
	2027	6	117	32428
	2028	9	88	4206
	2029	0	91	17527
	2030	29	16	1273
	2031	10	260	11327
	2032	4	233	6255
	2033	2	156	17523
	2034	24	207	20215
	2035	14	117	27172
	2036	27	119	27797
	2037	11	220	23933
	2038	0	124	12346
	2039	7	213	28036
	2040	4	34	26582
	2041	6	290	15647
	2042	18	199	17619
	2043	11	134	22470
	2044	29	223	21966
	2045	19	6	5753
	2046	28	61	13668
	2047	21	68	17864
	2048	6	5	10090
	2049	7	259	9237
	2050	6	7	21744
	2051	26	255	15194
	2052	6	39	27861
	2053	3	98	23563
	2054	1	24	29155
	2055	16	90	9983
	2056	16	276	16547
	2057	22	157	12889
	2058	12	220	9828
	2059	13	223	31206
	2060	23	288	4155
	2061	9	43	1404
	2062	0	59	13274
	2063	25	122	4134
	2064	8	89	28042
	2065	26	285	4434
	2066	0	188	13756
	2067	27	11	25913
	2068	29	132	21989
	2069	21	57	1075
	2070	18	93	14236
	2071	18	266	20667
	2072	12	210	6717
	2073	21	141	4685
	2074	29	158	31350
	2075	28	289	18275
	2076	28	209	21641
	2077	17	50	9023
	2078	11	104	30005
	2079	6	298	23617
	2080	4	272	5744
	2081	11	237	30201
	2082	17	0	23686
	2083	5	37	32313
	2084	1	151	15670
	2085	8	250	22226
	2086	28	12	15840
	2087	17	1	11711
	2088	4	218	5865
	2089	7	216	17386
	2090	20	138	31187
	2091	11	29	9940
	2092	11	271	17611
	2093	9	265	7106
	2094	0	103	10640
	2095	24	277	15168
	2096	6	65	1793
	2097	2	186	12825
	2098	14	230	15289
	2099	14	199	22801
	2100	10	88	23933
	2101	29	217	26376
	2102	1	181	21610
	2103	18	5	31059
	2104	20	200	10792
	2105	26	209	7265
	2106	5	192	15495
	2107	23	290	29456
	2108	9	289	16467
	2109	19	106	9539
	2110	14	180	27719
	2111	10	71	28298
	2112	3	75	3424
	2113	24	219	3073
	2114	29	5	32001
	2115	20	279	29879
	2116	9	153	18091
	2117	19	136	18997
	2118	9	280	3637
	2119	9	126	22269
	2120	14	97	18622
	2121	8	32	20254
	2122	19	262	27101
	2123	5	249	27438
	2124	25	108	5045
	2125	28	30	28738
	2126	8	273	29685
	2127	3	103	22470
	2128	20	145	4334
	2129	19	99	8256
	2130	11	33	12616
	2131	9	239	27747
	2132	6	239	3573
	2133	17	120	2037
	2134	25	10	29052
	2135	9	71	17028
	2136	22	179	6318
	2137	5	64	24019
	2138	19	105	26720
	2139	0	175	8837
	2140	1	244	10436
	2141	10	84	6013
	2142	29	282	17012
	2143	9	269	26842
	2144	27	221	16976
	2145	7	180	20902
	2146	8	236	185
	2147	19	143	26507
	2148	28	197	32205
	2149	14	294	2602
	2150	28	199	10170
	2151	14	158	32751
	2152	24	130	8507
	2153	20	266	2157
	2154	25	126	3546
	2155	12	46	28844
	2156	18	293	13970
	2157	1	17	4083
	2158	7	198	21727
	2159	16	250	5102
	2160	10	296	19305
	2161	27	171	14657
	2162	18	225	23231
	2163	15	238	2534
	2164	2	172	17894
	2165	28	53	3314
	2166	15	39	11689
	2167	0	107	2950
	2168	0	171	31464
	2169	8	52	15644
	2170	28	57	20311
	2171	28	170	24954
	2172	18	125	29042
	2173	0	254	6372
	2174	22	111	21394
	2175	26	107	15209
	2176	7	3	32602
	2177	11	210	5727
	2178	16	100	9733
	2179	14	15	25452
	2180	6	72	11059
	2181	24	122	3756
	2182	14	51	838
	2183	9	292	2511
	2184	17	217	32631
	2185	21	122	2126
	2186	0	120	28961
	2187	5	173	9478
	2188	3	263	15096
	2189	0	161	11214
	2190	7	112	16935
	2191	23	166	8690
	2192	11	34	2696
	2193	17	131	16017
	2194	12	222	28791
	2195	26	257	24660
	2196	12	107	14311
	2197	3	30	16374
	2198	26	67	23499
	2199	4	97	14225
	2200	20	254	31213
	2201	11	102	1204
	2202	11	236	14021
	2203	18	286	32679
	2204	26	146	20983
	2205	13	149	27761
	2206	11	137	12154
	2207	4	138	23151
	2208	26	129	8854
	2209	24	275	3493
	2210	9	56	7998
	2211	20	298	14612
	2212	14	62	27509
	2213	17	12	29617
	2214	0	123	19890
	2215	14	96	22995
	2216	25	173	22155
	2217	14	48	19258
	2218	8	26	4876
	2219	20	201	14836
	2220	1	277	641
	2221	12	189	6347
	2222	17	261	26021
	2223	25	73	14344
	2224	21	225	13925
	2225	26	51	21930
	2226	29	233	7879
	2227	22	143	25188
	2228	26	229	27280
	2229	4	57	3834
	2230	6	204	696
	2231	6	121	11741
	2232	26	213	21205
	2233	15	117	25362
	2234	8	218	22529
	2235	5	255	4292
	2236	8	119	21994
	2237	6	32	31004
	2238	18	242	6660
	2239	0	216	15908
	2240	7	185	7706
	2241	16	252	20208
	2242	1	226	4797
	2243	1	217	32058
	2244	7	251	12076
	2245	11	258	31025
	2246	6	43	26582
	2247	0	271	22837
	2248	27	194	11661
	2249	17	72	12713
	2250	22	115	26353
	2251	10	22	9519
	2252	14	67	17093
	2253	8	262	20449
	2254	20	159	7473
	2255	17	61	4202
	2256	11	214	19224
	2257	12	47	2052
	2258	19	56	1545
	2259	28	228	18126
	2260	4	154	14458
	2261	18	139	3061
	2262	0	197	23880
	2263	23	136	22946
	2264	14	123	22200
	2265	16	279	27310
	2266	9	236	24677
	2267	10	294	27786
	2268	20	257	23780
	2269	13	57	18907
	2270	1	80	2823
	2271	29	35	25280
	2272	8	114	30720
	2273	21	33	21943
	2274	19	21	6872
	2275	3	215	2198
	2276	25	221	15086
	2277	4	207	805
	2278	25	46	26250
	2279	6	56	29996
	2280	25	230	8087
	2281	18	62	18
	2282	11	115	21545
	2283	24	12	8301
	2284	16	231	1370
	2285	18	100	28169
	2286	18	0	31394
	2287	19	26	26959
	2288	3	100	22711
	2289	5	183	17175
	2290	8	12	14995
	2291	29	168	2122
	2292	17	197	20540
	2293	20	72	27872
	2294	16	102	23125
	2295	29	165	10776
	2296	14	38	27311
	2297	7	251	4610
	2298	5	180	28999
	2299	21	174	11951
	2300	20	40	6780
	2301	8	274	3497
	2302	0	13	11868
	2303	2	91	18556
	2304	9	166	19040
	2305	17	181	371
	2306	18	41	17895
	2307	28	88	30688
	2308	14	123	10070
	2309	0	170	6533
	2310	26	174	4773
	2311	9	259	7919
	2312	5	238	23489
	2313	6	37	24301
	2314	24	14	13835
	2315	11	36	10599
	2316	3	59	10202
	2317	6	183	13370
	2318	20	215	17361
	2319	20	94	1262
	2320	11	192	860
	2321	26	131	22618
	2322	5	150	17599
	2323	11	268	26000
	2324	17	175	13422
	2325	11	16	2995
	2326	13	215	7350
	2327	7	69	4728
	2328	26	26	2001
	2329	11	68	13187
	2330	17	299	8192
	2331	1	220	14060
	2332	9	43	5706
	2333	5	64	6012
	2334	6	176	25564
	2335	14	47	29582
	2336	2	46	17232
	2337	0	214	5531
	2338	13	246	5700
	2339	11	252	11216
	2340	19	135	24825
	2341	13	156	26696
	2342	26	79	26881
	2343	22	25	19384
	2344	10	1	9505
	2345	5	90	23219
	2346	9	88	23537
	2347	18	45	469
	2348	13	211	23517
	2349	19	86	1901
	2350	1	276	29334
	2351	0	135	10625
	2352	16	53	799
	2353	12	42	32069
	2354	8	272	8419
	2355	20	155	24920
	2356	28	99	15273
	2357	10	290	26213
	2358	24	172	31554
	2359	9	74	2552
	2360	17	140	15158
	2361	26	15	3500
	2362	15	134	30184
	2363	2	174	10490
	2364	28	42	11238
	2365	11	31	24141
	2366	2	45	16221
	2367	24	71	27695
	2368	18	205	9450
	2369	24	250	14760
	2370	20	148	581
	2371	18	12	18719
	2372	16	73	10353
	2373	1	197	16231
	2374	3	183	6772
	2375	18	269	29886
	2376	12	208	21201
	2377	21	261	25564
	2378	4	137	2353
	2379	12	175	12144
	2380	3	16	9977
	2381	26	282	28826
	2382	23	30	13513
	2383	23	84	8511
	2384	2	125	9238
	2385	17	113	19281
	2386	15	172	16215
	2387	19	242	16986
	2388	15	218	4228
	2389	5	11	7918
	2390	1	53	210
	2391	10	150	3025
	2392	12	116	9719
	2393	2	120	17139
	2394	2	111	28759
	2395	24	34	27791
	2396	9	147	2793
	2397	12	11	32019
	2398	11	4	2231
	2399	27	235	16024
	2400	0	44	17733
	2401	12	262	30993
	2402	5	91	29764
	2403	29	123	14467
	2404	3	115	4693
	2405	2	157	4825
	2406	15	251	3031
	2407	22	175	5945
	2408	7	270	20457
	2409	18	102	20191
	2410	28	153	29989
	2411	0	51	31726
	2412	19	61	25288
	2413	25	136	7352
	2414	13	31	27714
	2415	18	14	14944
	2416	16	32	18011
	2417	24	284	16374
	2418	18	36	1141
	2419	28	128	4943
	2420	23	7	12695
	2421	1	24	31559
	2422	11	206	27710
	2423	22	33	5948
	2424	10	69	32043
	2425	11	290	22992
	2426	17	252	165
	2427	16	184	11621
	2428	28	263	14058
	2429	22	136	12999
	2430	1	77	15300
	2431	25	148	31487
	2432	9	146	3706
	2433	16	62	17231
	2434	17	135	19095
	2435	0	162	9909
	2436	22	70	1853
	2437	13	127	31383
	2438	21	287	22018
	2439	11	31	13409
	2440	16	245	7039
	2441	2	204	21557
	2442	0	252	19235
	2443	13	148	29961
	2444	15	40	15585
	2445	23	42	23743
	2446	3	6	11993
	2447	16	268	18204
	2448	4	51	24069
	2449	25	75	15531
	2450	12	206	18580
	2451	20	197	8941
	2452	18	147	29051
	2453	0	62	25960
	2454	22	60	12382
	2455	28	125	12143
	2456	27	32	2538
	2457	19	111	15548
	2458	26	100	3113
	2459	5	58	23346
	2460	9	265	1921
	2461	28	125	25184
	2462	7	228	2139
	2463	29	153	13726
	2464	25	44	32416
	2465	20	242	27609
	2466	1	136	22423
	2467	26	187	1133
	2468	16	85	17346
	2469	10	292	12953
	2470	20	71	17869
	2471	23	262	20846
	2472	7	273	18605
	2473	14	113	4181
	2474	23	6	10883
	2475	25	62	27768
	2476	21	138	14045
	2477	16	52	9640
	2478	14	291	18021
	2479	3	290	7595
	2480	10	238	29485
	2481	12	249	1769
	2482	13	81	22539
	2483	20	157	1005
	2484	4	178	30406
	2485	16	64	27464
	2486	15	45	29705
	2487	1	40	23460
	2488	15	20	10573
	2489	3	109	14895
	2490	28	291	27708
	2491	12	82	10672
	2492	26	123	10311
	2493	12	35	4823
	2494	29	197	21075
	2495	2	62	1707
	2496	23	17	10191
	2497	2	237	10792
	2498	16	239	24987
	2499	15	252	1636
	2500	12	33	22651
	2501	29	1	6870
	2502	19	224	23567
	2503	15	295	30616
	2504	28	275	32395
	2505	6	43	952
	2506	3	12	9887
	2507	25	146	30706
	2508	26	113	9811
	2509	20	188	4203
	2510	13	195	12479
	2511	6	164	6213
	2512	17	264	8682
	2513	23	116	18471
	2514	23	85	29491
	2515	13	65	3336
	2516	20	243	15379
	2517	20	221	16096
	2518	27	2	4633
	2519	5	222	10002
	2520	17	62	19562
	2521	9	93	1184
	2522	5	180	28214
	2523	16	31	4246
	2524	16	141	6355
	2525	2	246	28451
	2526	7	128	12677
	2527	5	96	2656
	2528	29	98	12320
	2529	22	128	6580
	2530	8	178	8957
	2531	16	89	9552
	2532	12	57	10752
	2533	24	260	14150
	2534	18	104	19873
	2535	22	227	13335
	2536	6	291	30767
	2537	27	91	4822
	2538	2	224	18125
	2539	29	199	28977
	2540	29	217	13531
	2541	17	124	23039
	2542	14	0	8127
	2543	23	43	5410
	2544	23	250	6740
	2545	28	62	3550
	2546	10	97	20068
	2547	6	268	22772
	2548	26	82	4087
	2549	7	256	13864
	2550	27	12	6500
	2551	29	117	8432
	2552	9	5	30812
	2553	15	215	12936
	2554	4	189	21359
	2555	5	234	19355
	2556	0	124	11453
	2557	24	234	17981
	2558	27	77	29129
	2559	19	106	24820
	2560	23	31	20905
	2561	12	175	14836
	2562	17	46	18963
	2563	23	20	7659
	2564	18	163	28906
	2565	17	273	12259
	2566	27	212	859
	2567	13	56	6180
	2568	29	208	1203
	2569	9	1	1574
	2570	20	151	1639
	2571	25	177	30188
	2572	12	270	24589
	2573	23	202	25437
	2574	4	163	31037
	2575	4	146	30331
	2576	16	67	8323
	2577	27	152	18821
	2578	9	191	4597
	2579	10	262	18027
	2580	20	137	5388
	2581	14	286	19223
	2582	15	229	19651
	2583	29	47	23672
	2584	1	10	17976
	2585	0	139	15966
	2586	16	153	20799
	2587	5	206	23161
	2588	4	140	2974
	2589	16	167	2845
	2590	14	68	4854
	2591	20	148	11934
	2592	6	211	23172
	2593	4	150	28257
	2594	9	128	31030
	2595	13	255	28908
	2596	24	23	14800
	2597	22	6	20642
	2598	6	225	6677
	2599	5	288	14581
	2600	12	295	1838
	2601	9	256	2592
	2602	19	66	21699
	2603	8	124	26587
	2604	1	54	31106
	2605	6	88	12668
	2606	27	248	22288
	2607	10	134	8838
	2608	15	268	3216
	2609	6	30	20629
	2610	5	194	23104
	2611	14	0	30756
	2612	13	45	16873
	2613	12	259	7077
	2614	23	15	8974
	2615	8	31	28897
	2616	4	221	25368
	2617	12	172	1691
	2618	23	4	4349
	2619	11	83	231
	2620	2	56	12557
	2621	29	44	21690
	2622	4	106	18662
	2623	15	18	7064
	2624	4	215	11465
	2625	20	101	32370
	2626	14	230	18110
	2627	15	54	25354
	2628	7	10	25930
	2629	1	17	2430
	2630	15	58	25255
	2631	1	63	12227
	2632	21	135	30393
	2633	17	22	12094
	2634	27	23	5434
	2635	9	201	27830
